"state_1","District","Region","Sector","State_Region","Meals_At_Home","ricepds_v","Wheatpds_q","chicken_q","pulsep_q","wheatos_q","No_of_Meals_per_day","total_consumption"
"CHTSD","Durg",2,"URBAN",222,60,0,0,0.6,0,4,2,4.6
"CHTSD","Durg",2,"URBAN",222,54,0,0,0.25,0,5,2,5.25
"CHTSD","Durg",2,"URBAN",222,60,0,0,0.5,0,1.666666667,2,2.166666667
"CHTSD","Durg",2,"URBAN",222,40,0,1.75,0,0,0,2,1.75
"CHTSD","Durg",2,"URBAN",222,60,0,0,0.166666667,0,1.666666667,2,1.833333334
"CHTSD","Durg",2,"URBAN",222,60,7,0,0,0,2,2,9
"CHTSD","Durg",2,"URBAN",222,60,6.666666667,2.5,0.5,0,0,2,9.666666667
"CHTSD","7",2,"URBAN",222,60,0,0,0,0,3,2,3
"CHTSD","7",2,"URBAN",222,60,0,0,0,0,4.285714286,2,4.285714286
"CHTSD","7",2,"URBAN",222,60,0,0,0,0,4.285714286,2,4.285714286
"CHTSD","7",2,"URBAN",222,60,0,0,0,0,4,2,4
"CHTSD","7",2,"URBAN",222,60,0,0,0,0,3.333333333,2,3.333333333
"CHTSD","7",2,"URBAN",222,60,0,0,0.4,0,4,2,4.4
"CHTSD","7",2,"URBAN",222,60,0,0,0.5,0,3,2,3.5
"CHTSD","8",2,"URBAN",222,0,0,0,0,0,0,2,0
"CHTSD","8",2,"URBAN",222,0,0,0,0,0,0,2,0
"CHTSD","8",2,"URBAN",222,60,0,0,0.25,0,2.5,2,2.75
"CHTSD","8",2,"URBAN",222,60,0,0,0.25,0,0,2,0.25
"CHTSD","8",2,"URBAN",222,60,0,0,0.375,0,2.5,2,2.875
"CHTSD","8",2,"URBAN",222,60,0,0,0.1,0,3,2,3.1
"CHTSD","8",2,"URBAN",222,60,15,0,0.25,0,0,2,15.25
"CHTSD","8",2,"URBAN",222,60,0,0,0.3,0,2,2,2.3
"CHTSD","Durg",2,"URBAN",222,60,0,0,0.416666667,0,1.666666667,2,2.083333334
"CHTSD","Durg",2,"URBAN",222,60,0,0,0.375,0,2.5,2,2.875
"CHTSD","Durg",2,"URBAN",222,60,17.5,0,0.5,0,2.5,2,20.5
"CHTSD","Durg",2,"URBAN",222,60,0,0,0.5,0,2,2,2.5
"CHTSD","Durg",2,"URBAN",222,60,0,0,0.5,0,5,2,5.5
"CHTSD","Durg",2,"URBAN",222,60,14,0,0,0,2,2,16
"CHTSD","Durg",2,"URBAN",222,90,0,0,0.25,0,3.75,3,4
"CHTSD","7",2,"URBAN",222,60,0,0,0,0,2,2,2
"CHTSD","7",2,"URBAN",222,60,0,0,0,0,2,2,2
"CHTSD","7",2,"URBAN",222,60,0,0,0.375,0,1.75,2,2.125
"CHTSD","7",2,"URBAN",222,60,0,0,0.4,0,2.4,2,2.8
"CHTSD","7",2,"URBAN",222,60,0,0,0.4,0,1,2,1.4
"CHTSD","7",2,"URBAN",222,60,0,0,0,0,0,2,0
"CHTSD","7",2,"URBAN",222,60,0,0,0,0,0.5,2,0.5
"CHTSD","7",2,"URBAN",222,60,0,0,0,0,2,2,2
"CHTSD","Durg",2,"URBAN",222,60,0,0,0.5,0,5,2,5.5
"CHTSD","Durg",2,"URBAN",222,60,0,0,0.333333333,0,1.666666667,2,2
"CHTSD","Durg",2,"URBAN",222,60,16.66666667,3.333333333,0.333333333,0,0,2,20.333333336
"CHTSD","Durg",2,"URBAN",222,60,25,5,0,0,0,2,30
"CHTSD","Durg",2,"URBAN",222,60,10,2,0,0,0,2,12
"CHTSD","Durg",2,"URBAN",222,60,0,0,0.285714286,0,0.714285714,2,1
"CHTSD","Durg",2,"URBAN",222,60,0,0,0,0,1.25,2,1.25
"CHTSD","Durg",2,"URBAN",222,60,8.333333333,1.666666667,0.166666667,0,0,2,10.166666667
"CHTSD","9",2,"URBAN",222,60,0,0,0,0,1.428571429,2,1.428571429
"CHTSD","9",2,"URBAN",222,60,16.66666667,3.333333333,0.333333333,0,0,2,20.333333336
"CHTSD","9",2,"URBAN",222,60,0,0,0.357142857,0,6.428571429,2,6.785714286
"CHTSD","9",2,"URBAN",222,60,7.142857143,1.428571429,0,0,0,2,8.571428572
"CHTSD","9",2,"URBAN",222,60,7,0,0,0,3,2,10
"CHTSD","9",2,"URBAN",222,90,7.142857143,1.428571429,0,0,0,3,8.571428572
"CHTSD","6",2,"URBAN",222,60,0,0,0,0,2.4,2,2.4
"CHTSD","6",2,"URBAN",222,60,0,0,0.4,0,3,2,3.4
"CHTSD","6",2,"URBAN",222,60,0,0,0,0,1,2,1
"CHTSD","6",2,"URBAN",222,60,0,0,0,0,2.5,2,2.5
"CHTSD","6",2,"URBAN",222,60,0,0,0,0,3,2,3
"CHTSD","6",2,"URBAN",222,60,0,0,0.4,0,2,2,2.4
"CHTSD","Raipur",2,"URBAN",222,32,0,0,0,0,0,2,0
"CHTSD","Raipur",2,"URBAN",222,60,0,0,0.285714286,0,1.428571429,2,1.714285715
"CHTSD","Raipur",2,"URBAN",222,56,0,0,0.25,0,0,2,0.25
"CHTSD","Raipur",2,"URBAN",222,60,13.33333333,3.333333333,0.333333333,0,0,2,16.999999996
"CHTSD","Raipur",2,"URBAN",222,42,0,0,0.333333333,0,0.833333333,2,1.166666666
"CHTSD","Raipur",2,"URBAN",222,56,12.5,2.5,0.25,0,0,2,15.25
"CHTSD","Raipur",2,"URBAN",222,60,10,2,0.3,0,0,2,12.3
"CHTSD","Raipur",2,"URBAN",222,60,8.333333333,1.666666667,0.083333333,0,0,2,10.083333333
"CHTSD","5",2,"URBAN",222,60,0,0,0,0,1.75,2,1.75
"CHTSD","5",2,"URBAN",222,56,0,0,0.25,0,0,2,0.25
"CHTSD","5",2,"URBAN",222,60,0,0,0,0,2,2,2
"CHTSD","5",2,"URBAN",222,90,0,0,0,0,0,3,0
"CHTSD","5",2,"URBAN",222,60,0,0,0,0,3.5,2,3.5
"CHTSD","5",2,"URBAN",222,60,0,0,0.125,0,1.25,2,1.375
"CHTSD","5",2,"URBAN",222,60,0,0,0.2,0,0.6,2,0.8
"CHTSD","5",2,"URBAN",222,60,17.5,0,0.25,0,0,2,17.75
"CHTSD","8",2,"URBAN",222,63.6607393542349,0,0,0,0,0,2,0
"CHTSD","8",2,"URBAN",222,60,0,0,0,0,2.5,2,2.5
"CHTSD","8",2,"URBAN",222,60,0,0,0.222222222,0,8.888888889,2,9.111111111
"CHTSD","8",2,"URBAN",222,60,0,0,0,0,6.666666667,2,6.666666667
"CHTSD","8",2,"URBAN",222,60,8.333333333,1.666666667,0.166666667,0,0,2,10.166666667
"CHTSD","8",2,"URBAN",222,60,0,0,0,0,2.75,2,2.75
"CHTSD","8",2,"URBAN",222,60,0,0,0,0,1.428571429,2,1.428571429
"CHTSD","8",2,"URBAN",222,54,10,2,0.4,0,0.8,2,13.2
"CHTSD","4",2,"URBAN",222,60,0,0,0,0,2,2,2
"CHTSD","4",2,"URBAN",222,63.6607393542349,0,0,0,0,0,2,0
"CHTSD","4",2,"URBAN",222,60,0,0,0.166666667,0,2,2,2.166666667
"CHTSD","4",2,"URBAN",222,60,8.333333333,1.666666667,0,0,0,2,10
"CHTSD","4",2,"URBAN",222,60,0,0,0.25,0,4,2,4.25
"CHTSD","4",2,"URBAN",222,60,0,0,0.166666667,0,2,2,2.166666667
"CHTSD","4",2,"URBAN",222,60,4.545454546,0.909090909,0,0,0.454545455,2,5.90909091
"CHTSD","4",2,"URBAN",222,60,7.142857143,1.428571429,0,0,0,2,8.571428572
"CHTSD","5",2,"URBAN",222,63.6607393542349,0,0,0,0,0,2,0
"CHTSD","5",2,"URBAN",222,60,0,0,0,0,3,2,3
"CHTSD","5",2,"URBAN",222,52,0,0,0.2,0,2,2,2.2
"CHTSD","5",2,"URBAN",222,58,0,0,0,0,5,2,5
"CHTSD","5",2,"URBAN",222,60,0,0,0.25,0,1.5,2,1.75
"CHTSD","5",2,"URBAN",222,60,0,0,0,0,3.25,2,3.25
"CHTSD","7",2,"URBAN",222,60,0,0,0,0,2.5,2,2.5
"CHTSD","7",2,"URBAN",222,60,0,0,0,0,3.333333333,2,3.333333333
"CHTSD","7",2,"URBAN",222,60,0,0,0.166666667,0,4.166666667,2,4.333333334
"CHTSD","7",2,"URBAN",222,60,0,0,0,0,0,2,0
"CHTSD","7",2,"URBAN",222,60,15,2.5,0,0,0,2,17.5
"CHTSD","7",2,"URBAN",222,52,0,0,0,0,7.5,2,7.5
"CHTSD","7",2,"URBAN",222,60,0,0,0.333333333,0,3.333333333,2,3.666666666
"CHTSD","7",2,"URBAN",222,54,10,2,0,0,0,2,12
"CHTSD","3",2,"URBAN",222,63.6607393542349,0,0,0,0,0,2,0
"CHTSD","3",2,"URBAN",222,60,0,0,0,0,4,2,4
"CHTSD","3",2,"URBAN",222,60,0,0,0.333333333,0,0.555555556,2,0.888888889
"CHTSD","3",2,"URBAN",222,0,0,0,0,0,0,3,0
"CHTSD","3",2,"URBAN",222,0,0,0,0,0,0,3,0
"CHTSD","3",2,"URBAN",222,1,0,0,0,0,0,2,0
"CHTSD","3",2,"URBAN",222,0,0,0,0,0,0,3,0
"CHTSD","7",2,"URBAN",222,60,0,0,0.333333333,0,2,2,2.333333333
"CHTSD","7",2,"URBAN",222,60,0,0,0,0,0,2,0
"CHTSD","7",2,"URBAN",222,60,0,0,0,0,1.25,2,1.25
"CHTSD","7",2,"URBAN",222,60,0,0,0.142857143,0,0.428571429,2,0.571428572
"CHTSD","7",2,"URBAN",222,60,0,0,0.25,0,0,2,0.25
"CHTSD","7",2,"URBAN",222,90,10,0,0.071428571,0,0,3,10.071428571
"CHTSD","6",2,"URBAN",222,50,0,0,0,0,0,2,0
"CHTSD","6",2,"URBAN",222,60,0,0,0,0,2,2,2
"CHTSD","6",2,"URBAN",222,60,0,0,0.375,0,1.5,2,1.875
"CHTSD","6",2,"URBAN",222,60,0,0,0.5,0,0,2,0.5
"CHTSD","6",2,"URBAN",222,90,0,0,0.333333333,0,0.666666667,3,1
"CHTSD","6",2,"URBAN",222,60,0,0,0.25,0,0.5,2,0.75
"CHTSD","6",2,"URBAN",222,60,8.75,0,0,0,0,2,8.75
"CHTSD","6",2,"URBAN",222,60,0,0,0,0,0.5,2,0.5
"CHTSD","Surguja",1,"URBAN",221,60,0,0,0.25,0,0.5,2,0.75
"CHTSD","Surguja",1,"URBAN",221,56,0,0,0.4,0,3,2,3.4
"CHTSD","Surguja",1,"URBAN",221,56,0,0,0.24,0,1.2,2,1.44
"CHTSD","Surguja",1,"URBAN",221,58,0,0,0.4,0,0.6,2,1
"CHTSD","Surguja",1,"URBAN",221,58,0,0,0.4,0,0.7,2,1.1
"CHTSD","Surguja",1,"URBAN",221,60,0,0,0.1,0,1.333333333,2,1.433333333
"CHTSD","Surguja",1,"URBAN",221,60,10,0.833333333,0.133333333,0,0,2,10.966666666
"CHTSD","Surguja",1,"URBAN",221,56,15,1.25,0.625,0,0,2,16.875
"CHTSD","9",2,"URBAN",222,26,0,0,0,0.2,1,2,1.2
"CHTSD","9",2,"URBAN",222,30,0,0,0,0.2,1,2,1.2
"CHTSD","9",2,"URBAN",222,63.6607393542349,0,0,0,0,0,2,0
"CHTSD","9",2,"URBAN",222,63.6607393542349,0,0,0,0,0,2,0
"CHTSD","9",2,"URBAN",222,60,8.333333333,1.666666667,0,0,1.666666667,2,11.666666667
"CHTSD","9",2,"URBAN",222,63.6607393542349,0,0,0,0,0,2,0
"CHTSD","9",2,"URBAN",222,60,10,0.2,0.2,0,0,2,10.4
"CHTSD","9",2,"URBAN",222,50,24,2,0.25,0,0,2,26.25
"CHTSD","1",1,"URBAN",221,60,0,0,0.444444444,0,0.666666667,2,1.111111111
"CHTSD","1",1,"URBAN",221,60,0,0,0,0,2,2,2
"CHTSD","1",1,"URBAN",221,60,0,0,0.5,0,2,2,2.5
"CHTSD","1",1,"URBAN",221,60,16.66666667,0,0.166666667,0,0.666666667,2,17.500000004
"CHTSD","1",1,"URBAN",221,60,0,0,0.375,0,2.5,2,2.875
"CHTSD","14",3,"URBAN",223,60,0,0,0,0,5,2,5
"CHTSD","14",3,"URBAN",223,60,7.142857143,1.428571429,0.285714286,0.142857143,1.428571429,2,10.42857143
"CHTSD","14",3,"URBAN",223,60,0,0,0.2,0,0.6,2,0.8
"CHTSD","14",3,"URBAN",223,60,0,0,0,0,0,2,0
"CHTSD","14",3,"URBAN",223,90,8.75,0,0.125,0,0,3,8.875
"CHTSD","14",3,"URBAN",223,60,6.25,2.5,0.125,0,0,2,8.875
"CHTSD","Raipur",2,"URBAN",222,60,0,0,0,0,1,2,1
"CHTSD","Raipur",2,"URBAN",222,60,0,0,0.2,0,2,2,2.2
"CHTSD","Raipur",2,"URBAN",222,90,0,0,0,0,0.5,3,0.5
"CHTSD","Raipur",2,"URBAN",222,60,0,0,0.1875,0,0.375,2,0.5625
"CHTSD","Raipur",2,"URBAN",222,90,0,0,0,0,0,3,0
"CHTSD","Raipur",2,"URBAN",222,90,0,0,0,0.166666667,0.5,3,0.666666667
"CHTSD","Raipur",2,"URBAN",222,60,11.66666667,0,0,0,1.166666667,2,12.833333337
"CHTSD","Raipur",2,"URBAN",222,90,17.5,0,0,0,0,3,17.5
"CHTSD","Raipur",2,"URBAN",222,60,0,0,0,0,5,2,5
"CHTSD","Raipur",2,"URBAN",222,69,3.125,1.25,0,0,0,3,4.375
"CHTSD","Raipur",2,"URBAN",222,60,0,0,0,0,0,2,0
"CHTSD","Raipur",2,"URBAN",222,60,14,0,0.4,0,2,2,16.4
"CHTSD","Raipur",2,"URBAN",222,60,10,2,0,0,0,2,12
"CHTSD","Raipur",2,"URBAN",222,60,0,2.857142857,0,0,0,2,2.857142857
"CHTSD","13",2,"URBAN",222,90,0,0,0,0.2,8,3,8.2
"CHTSD","13",2,"URBAN",222,60,0,0,0,0,3.571428571,2,3.571428571
"CHTSD","13",2,"URBAN",222,60,23.33333333,0,0.333333333,0,1.666666667,2,25.33333333
"CHTSD","13",2,"URBAN",222,60,0,0,0,0,3,2,3
"CHTSD","13",2,"URBAN",222,60,0,0,0,0,4.166666667,2,4.166666667
"CHTSD","13",2,"URBAN",222,60,8.75,0,0,0.125,0.625,2,9.5
"CHTSD","13",2,"URBAN",222,60,0,0,0,0,1.666666667,2,1.666666667
"CHTSD","13",2,"URBAN",222,60,0,0,0,0.125,3.75,2,3.875
"CHTSD","Durg",2,"URBAN",222,60,0,0,0,0,3.666666667,2,3.666666667
"CHTSD","Durg",2,"URBAN",222,54,15.33333333,4,0.333333333,0,0,2,19.666666663
"CHTSD","Durg",2,"URBAN",222,56,0,0,0.291666667,0,4.166666667,2,4.458333334
"CHTSD","Durg",2,"URBAN",222,60,9.2,2.4,0,0,1.2,2,12.8
"CHTSD","Durg",2,"URBAN",222,58,12,0,0.24,0,3,2,15.24
"CHTSD","Durg",2,"URBAN",222,58,9.2,1.6,0,0,1,2,11.8
"CHTSD","Durg",2,"URBAN",222,60,7.666666667,2,0,0,1.666666667,2,11.333333334
"CHTSD","Durg",2,"URBAN",222,60,0,0,0.142857143,0,4.428571429,2,4.571428572
"CHTSD","12",2,"URBAN",222,58,0,0,0.5,0,0,2,0.5
"CHTSD","12",2,"URBAN",222,60,0,0,0,0,2.5,2,2.5
"CHTSD","12",2,"URBAN",222,60,17.5,0,0.25,0,0,2,17.75
"CHTSD","12",2,"URBAN",222,60,0,0,0,0,5.5,2,5.5
"CHTSD","12",2,"URBAN",222,90,0,0,0,0,0.5,3,0.5
"CHTSD","12",2,"URBAN",222,52,10,0,0.142857143,0,1.428571429,2,11.571428572
"CHTSD","12",2,"URBAN",222,60,10,2,0,0,0,2,12
"CHTSD","12",2,"URBAN",222,90,0,0,0.25,0,0,3,0.25
"CHTSD","Raipur",2,"URBAN",222,50,0,0,0,0,2.5,2,2.5
"CHTSD","Raipur",2,"URBAN",222,60,0,0,0,0,6,2,6
"CHTSD","Raipur",2,"URBAN",222,90,0,0,0,0.071428571,3.571428571,3,3.642857142
"CHTSD","Raipur",2,"URBAN",222,50,11.66666667,2.5,0,0,1.666666667,2,15.833333337
"CHTSD","Durg",2,"URBAN",222,60,0,0,0.5,0,2.5,2,3
"CHTSD","Durg",2,"URBAN",222,60,0,2.5,0.125,0,0,2,2.625
"CHTSD","Durg",2,"URBAN",222,56,0,0,0,0,0,2.18726937269373,0
"CHTSD","Durg",2,"URBAN",222,59,0,0,0.375,0,0.5,2,0.875
"CHTSD","Durg",2,"URBAN",222,60,10,0,0,0,2.142857143,2,12.142857143
"CHTSD","Durg",2,"URBAN",222,59,0,0,0,0,0.666666667,2,0.666666667
"CHTSD","Durg",2,"URBAN",222,60,9.2,2.4,0,0,0,2,11.6
"CHTSD","15",3,"URBAN",223,60,0,0,0.166666667,0,0,2,0.166666667
"CHTSD","15",3,"URBAN",223,60,0,0,0.5,0,1,2,1.5
"CHTSD","15",3,"URBAN",223,60,7,0,0.1,0,0,2,7.1
"CHTSD","15",3,"URBAN",223,60,17.5,0,0.125,0,0,2,17.625
"CHTSD","15",3,"URBAN",223,60,5,0,0.142857143,0,0,2,5.142857143
"CHTSD","15",3,"URBAN",223,60,5.833333333,0,0.333333333,0,0,2,6.166666666
"CHTSD","15",3,"URBAN",223,60,0,0,0,0,0,2,0
"CHTSD","15",3,"URBAN",223,60,7.777777778,0,0.222222222,0,0,2,8
"CHTSD","Durg",2,"URBAN",222,60,0,0,0,0,2.5,2,2.5
"CHTSD","Durg",2,"URBAN",222,60,0,0,0,0,3.333333333,2,3.333333333
"CHTSD","Durg",2,"URBAN",222,60,9.2,2.4,0,0,0,2,11.6
"CHTSD","Durg",2,"URBAN",222,60,0,0,0.25,0,0.625,2,0.875
"CHTSD","Durg",2,"URBAN",222,90,12.5,2.5,0.5,0,0,3,15.5
"CHTSD","Durg",2,"URBAN",222,60,0,0,0.2,0,1.6,2,1.8
"CHTSD","3",2,"URBAN",222,60,0,0,0.285714286,0,1.714285714,2,2
"CHTSD","3",2,"URBAN",222,60,0,0,0.2,0,2.4,2,2.6
"CHTSD","3",2,"URBAN",222,50,0,0,0,0,1.666666667,2,1.666666667
"CHTSD","3",2,"URBAN",222,60,0,0,0.5,0,2.4,2,2.9
"CHTSD","3",2,"URBAN",222,60,0,0.714285714,0,0,0.857142857,2,1.571428571
"CHTSD","3",2,"URBAN",222,60,0,0,0.375,0,2.125,2,2.5
"CHTSD","3",2,"URBAN",222,60,17.5,0,0.625,0,0,2,18.125
"CHTSD","Dantewada",3,"URBAN",223,60,0,0,0,0,1.5,2,1.5
"CHTSD","Dantewada",3,"URBAN",223,60,0,0,0,0,3,2,3
"CHTSD","Dantewada",3,"URBAN",223,60,0,0,0,0,0,2,0
"CHTSD","Dantewada",3,"URBAN",223,60,0,0,0.5,0,3.75,2,4.25
"CHTSD","Dantewada",3,"URBAN",223,60,0,0,0,0,0.8,2,0.8
"CHTSD","Dantewada",3,"URBAN",223,60,0,0,0,0,0.5,2,0.5
"CHTSD","Dantewada",3,"URBAN",223,60,0,0,0,0,1.142857143,2,1.142857143
"CHTSD","Dantewada",3,"URBAN",223,60,0,0,0,0,1,2,1
"CHTSD","Narayanpur",3,"URBAN",223,60,0,0,0.4,0,2,2,2.4
"CHTSD","Narayanpur",3,"URBAN",223,60,0,0,0.5,0,2.5,2,3
"CHTSD","Narayanpur",3,"URBAN",223,52,0,0,0,0,3.333333333,2,3.333333333
"CHTSD","Narayanpur",3,"URBAN",223,54,0,0,0,0,5,2,5
"CHTSD","Narayanpur",3,"URBAN",223,60,0,0,0,0,2,2,2
"CHTSD","Narayanpur",3,"URBAN",223,60,0,0,0.25,0,1.666666667,2,1.916666667
"CHTSD","Narayanpur",3,"URBAN",223,60,0,0,0,0,0.666666667,2,0.666666667
"CHTSD","Surguja",1,"URBAN",221,60,0,0,0,0,3,2,3
"CHTSD","Surguja",1,"URBAN",221,60,0,0,0.375,0,1.5,2,1.875
"CHTSD","Surguja",1,"URBAN",221,60,0,0,0,0,2,2,2
"CHTSD","Surguja",1,"URBAN",221,60,0,0,0.5,0,1.428571429,2,1.928571429
"CHTSD","Surguja",1,"URBAN",221,60,0,0,0.5,0,0,2,0.5
"CHTSD","15",3,"URBAN",223,60,0,0,0,0.05,5,2,5.05
"CHTSD","15",3,"URBAN",223,58,8.333333333,0,0.5,0,0,2,8.833333333
"CHTSD","15",3,"URBAN",223,60,0,0,0,0,0,2,0
"CHTSD","15",3,"URBAN",223,52,0,0,0,0.1,3.75,2,3.85
"CHTSD","15",3,"URBAN",223,56,0,0,0,0,2.5,2,2.5
"CHTSD","15",3,"URBAN",223,60,7.142857143,1.428571429,0.107142857,0,0,2,8.678571429
"CHTSD","15",3,"URBAN",223,60,8.333333333,1.666666667,0.083333333,0,0,2,10.083333333
"CHTSD","1",1,"URBAN",221,60,0,0,0,0.05,2.5,2,2.55
"CHTSD","1",1,"URBAN",221,58,0,0,0.333333333,0,0.666666667,2,1
"CHTSD","1",1,"URBAN",221,60,0,0,0,0.016666667,0.5,2,0.516666667
"CHTSD","1",1,"URBAN",221,60,0,0,0.071428571,0.014285714,0.571428571,2,0.657142856
"CHTSD","1",1,"URBAN",221,60,0,0,0.166666667,0.033333333,0.5,2,0.7
"CHTSD","1",1,"URBAN",221,60,0,0,0.0625,0,0.5,2,0.5625
"CHTSD","1",1,"URBAN",221,60,11.66666667,0,0,0.05,0.333333333,2,12.050000003
"CHTSD","1",1,"URBAN",221,60,16.5,0.5,0,0,0.5,2,17.5
"CHTSD","Bijapur",3,"URBAN",223,54,0,0,0.333333333,0,1.666666667,2,2
"CHTSD","Bijapur",3,"URBAN",223,56,0,0,0.4,0.08,2.4,2,2.88
"CHTSD","Bijapur",3,"URBAN",223,0,0,0,0,0,0,3,0
"CHTSD","Bijapur",3,"URBAN",223,0,0,0,0,0,0,2,0
"CHTSD","Bijapur",3,"URBAN",223,63.6607393542349,0,0,0,0,0,3,0
"CHTSD","Bijapur",3,"URBAN",223,56,0,0,0.166666667,0,1.666666667,2,1.833333334
"CHTSD","Bijapur",3,"URBAN",223,0,0,0,0,0,0,3,0
"CHTSD","Bijapur",3,"URBAN",223,0,0,0,0,0,0,3,0
"CHTSD","14",3,"URBAN",223,20,0,0,0,0,3,2,3
"CHTSD","14",3,"URBAN",223,54,0,0,0,0,3.333333333,2,3.333333333
"CHTSD","14",3,"URBAN",223,60,17.5,0,0,0,0,2,17.5
"CHTSD","14",3,"URBAN",223,60,0,0,0.333333333,0,3.333333333,2,3.666666666
"CHTSD","14",3,"URBAN",223,50,0,0,0,0,0,2,0
"CHTSD","14",3,"URBAN",223,60,0,0,0.333333333,0,1.666666667,2,2
"CHTSD","14",3,"URBAN",223,60,14,0,0.2,0,0,2,14.2
"CHTSD","14",3,"URBAN",223,60,14,0,0.2,0,0,2,14.2
"CHTSD","4",2,"URBAN",222,60,0,0,0.333333333,0,1.666666667,2,2
"CHTSD","4",2,"URBAN",222,60,0,0,0,0,2,2,2
"CHTSD","4",2,"URBAN",222,63.6607393542349,0,0,0,0,0,2,0
"CHTSD","4",2,"URBAN",222,60,0,0,0.25,0,0.625,2,0.875
"CHTSD","4",2,"URBAN",222,60,8.333333333,1.666666667,0,0,0,2,10
"CHTSD","4",2,"URBAN",222,60,24,5,0,0,0,2,29
"CHTSD","4",2,"URBAN",222,60,20,3,0,0,0,2,23
"CHTSD","13",2,"URBAN",222,60,0,0,0.166666667,0.066666667,0,2,0.233333334
"CHTSD","13",2,"URBAN",222,56,0,0,0.333333333,0,1.666666667,2,2
"CHTSD","13",2,"URBAN",222,60,16.66666667,0,0.333333333,0,0,2,17.000000003
"CHTSD","13",2,"URBAN",222,60,0,0,0.125,0,0,2,0.125
"CHTSD","13",2,"URBAN",222,63.6607393542349,0,0,0,0,0,2,0
"CHTSD","13",2,"URBAN",222,60,22,1,0,0,0,2,23
"CHTSD","13",2,"URBAN",222,90,0,0,0,0,0,3,0
"CHTSD","13",2,"URBAN",222,90,0,0,0.166666667,0,0,3,0.166666667
"CHTSD","Narayanpur",3,"URBAN",223,60,0,0,0,0,1.25,2,1.25
"CHTSD","Narayanpur",3,"URBAN",223,60,14,0,0,0,1,2,15
"CHTSD","Narayanpur",3,"URBAN",223,60,0,0,0.125,0,0.25,2,0.375
"CHTSD","Narayanpur",3,"URBAN",223,60,0,0,0.125,0,0.625,2,0.75
"CHTSD","Narayanpur",3,"URBAN",223,60,8.75,1.25,0.25,0,0,2,10.25
"CHTSD","Narayanpur",3,"URBAN",223,60,10,2,0.4,0,0,2,12.4
"CHTSD","Narayanpur",3,"URBAN",223,60,14,0,0.2,0,0,2,14.2
"CHTSD","Narayanpur",3,"URBAN",223,59,17.5,3,0.5,0,0,2,21
"CHTSD","12",2,"URBAN",222,60,0,0,0,0,3.125,2,3.125
"CHTSD","12",2,"URBAN",222,60,0,0,0,0,3.333333333,2,3.333333333
"CHTSD","12",2,"URBAN",222,60,12.5,2,0,0,0,2,14.5
"CHTSD","12",2,"URBAN",222,60,0,4,0,0,0,2,4
"CHTSD","12",2,"URBAN",222,46,0,0,0,0,1.666666667,2,1.666666667
"CHTSD","12",2,"URBAN",222,60,0,0,0,0,2,2,2
"CHTSD","12",2,"URBAN",222,60,5,0,0.166666667,0,0,2,5.166666667
"CHTSD","12",2,"URBAN",222,48,20,0,0,0,0,2,20
"CHTSD","13",2,"URBAN",222,20,0,0,0.25,0,2,2,2.25
"CHTSD","13",2,"URBAN",222,60,0,0,0,0,5.875,2,5.875
"CHTSD","13",2,"URBAN",222,38,14,0,0,0,1.6,2,15.6
"CHTSD","13",2,"URBAN",222,60,0,0,0,0,1.25,2,1.25
"CHTSD","13",2,"URBAN",222,60,0,0,0,0,7.142857143,2,7.142857143
"CHTSD","13",2,"URBAN",222,60,4.375,0,0,0,0.25,2,4.625
"CHTSD","13",2,"URBAN",222,60,6.571428571,1.714285714,0.114285714,0,0,2,8.399999999
"CHTSD","Dantewada",3,"URBAN",223,60,0,0,0,0,0,2,0
"CHTSD","Dantewada",3,"URBAN",223,60,0,0,0.25,0,2.5,2,2.75
"CHTSD","Dantewada",3,"URBAN",223,60,0,0,0,0,0,2,0
"CHTSD","Dantewada",3,"URBAN",223,60,0,0,0,0,0,2,0
"CHTSD","Dantewada",3,"URBAN",223,60,0,0,0,0,3.75,2,3.75
"CHTSD","Dantewada",3,"URBAN",223,56,0,0,0,0,0,2,0
"CHTSD","Dantewada",3,"URBAN",223,0,0,0,0,0,0,2,0
"CHTSD","Dantewada",3,"URBAN",223,0,0,0,0,0,0,2,0
"CHTSD","Raipur",2,"URBAN",222,90,0,0,0,0,3.75,3,3.75
"CHTSD","Raipur",2,"URBAN",222,60,0,0,0,0,3.333333333,2,3.333333333
"CHTSD","Raipur",2,"URBAN",222,90,0,0,0,0,4,3,4
"CHTSD","Raipur",2,"URBAN",222,60,0,0,0,0,7,2,7
"CHTSD","Raipur",2,"URBAN",222,69,11.5,2.5,0.5,0,0,3,14.5
"CHTSD","Raipur",2,"URBAN",222,90,0,4.5,0,0.375,0,3,4.875
"CHTSD","Raipur",2,"URBAN",222,75,0,0,0,0,2,3,2
"CHTSD","Raipur",2,"URBAN",222,60,7.142857143,1.428571429,0.142857143,0,0,2,8.714285715
"CHTSD","15",3,"URBAN",223,46,0,0,0,0,8.5,2,8.5
"CHTSD","15",3,"URBAN",223,56,0,0,0,0,2,2,2
"CHTSD","15",3,"URBAN",223,56,0,0,0,1,0,2,1
"CHTSD","15",3,"URBAN",223,60,0,0,0,0,2.5,2,2.5
"CHTSD","15",3,"URBAN",223,88,0,0,0,0,0,3,0
"CHTSD","15",3,"URBAN",223,60,11.66666667,1.666666667,0.166666667,0,0,2,13.500000004
